,sl_prix,sl_style,sl_localisation,sl_cuisine,sl_exposition,sl_vue,sl_ascenseur,sl_neuf,sl_cave,sl_annee,sl_balcon,sl_parquet,sl_gardien,sl_nb_chambre,sl_taille,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_etage,sl_hauteur,sl_parking,sl_terrasse,sl_nb_piece
361,740000.0,0,0,0,0,0,1,0,1,0,0,1,1,1,43,1,1,1,2,7,1,1,2
362,3970000.0,0,0,0,0,0,1,1,0,0,0,0,0,5,400,1,5,1,2,7,1,1,7
363,2210000.0,0,0,0,0,0,1,0,1,0,0,0,0,4,160,1,4,1,6,7,1,1,6
364,287000.0,0,0,0,0,0,0,0,0,0,0,1,1,3,24,1,3,1,5,8,1,1,1
365,2450000.0,0,0,0,0,0,1,1,0,0,0,0,0,3,160,1,2,1,4,7,1,1,6
366,716000.0,0,0,0,0,0,1,0,0,0,0,0,1,1,55,1,1,1,5,6,1,1,2
367,3750000.0,0,0,0,0,0,1,1,0,0,0,0,0,3,250,1,2,1,6,7,1,1,6
368,270000.0,0,0,0,0,0,1,0,0,0,1,0,1,3,16,1,3,1,1,8,1,1,1
369,2900000.0,0,0,1,0,0,1,0,0,0,0,0,1,4,220,1,4,1,3,8,1,1,8
370,1130000.0,0,0,0,0,0,1,1,0,0,0,1,1,2,95,1,1,1,3,8,1,1,4
371,800000.0,0,0,0,0,0,1,0,0,0,0,0,1,2,76,1,1,1,4,8,1,1,3
372,2730000.0,0,0,0,0,0,0,0,0,0,1,0,0,3,177,1,1,1,5,6,1,1,5
373,2850000.0,0,0,1,0,0,1,0,1,0,1,1,1,4,235,1,3,1,5,6,1,1,5
374,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,800,1,2,1,6,6,1,1,10
375,19147500.0,0,0,0,0,0,0,1,0,0,0,1,0,5,618,1,1,1,7,7,1,1,8
376,13295000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,436,1,1,2,5,8,1,2,6
377,7442500.0,0,0,0,0,0,1,0,0,0,0,0,0,3,254,1,2,3,6,6,2,3,4
378,1590000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,73,1,1,1,5,9,1,1,3
379,99000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,5,5,1,1,1
380,630000.0,0,0,0,0,0,1,0,1,0,0,0,1,1,40,1,1,1,6,9,1,1,2
381,229000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,1,1,1,7,12,1,1,1
382,462000.0,0,0,0,0,0,1,0,1,0,0,0,1,1,36,1,1,1,9,15,1,1,1
383,695000.0,0,0,0,0,0,1,0,1,0,0,0,1,1,57,1,1,1,6,4,1,1,2
384,8060000.0,0,0,1,0,0,1,0,1,0,0,0,1,4,316,1,3,3,4,6,1,1,7
385,935000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,93,2,2,2,1,14,1,1,4
386,7000000.0,0,0,0,0,0,1,0,0,0,0,0,0,4,440,1,1,3,3,10,1,1,20
387,4680000.0,0,0,0,0,0,1,0,0,0,0,0,1,4,290,1,3,4,5,7,1,1,7
388,818000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,69,1,1,1,2,8,1,1,3
389,880000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,70,1,1,1,5,10,1,1,4
390,1236000.0,0,0,0,0,0,1,0,1,0,1,0,1,2,97,1,1,1,4,8,1,1,3
391,780000.0,0,0,0,0,0,1,0,1,0,0,1,0,1,64,1,1,1,2,7,1,1,2
392,2340000.0,0,0,0,0,0,1,0,1,0,0,0,0,2,118,1,1,2,8,7,1,1,4
393,818000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,69,1,1,1,2,8,1,1,3
394,12950000.0,0,0,0,0,0,1,0,1,0,0,0,1,5,434,1,4,1,4,9,1,1,11
395,880000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,70,1,1,1,5,10,1,1,4
396,1850000.0,0,0,0,0,0,1,0,0,0,0,1,1,4,164,1,1,2,4,8,1,1,6
397,1190000.0,0,0,1,0,0,1,0,1,0,1,0,1,1,87,1,1,1,4,8,1,1,3
398,999740.0,0,0,0,0,0,1,0,1,0,1,0,0,3,86,1,1,1,6,9,1,1,4
399,625000.0,0,0,1,0,0,1,0,1,0,0,0,1,1,52,1,1,1,4,6,1,1,2
400,760000.0,0,0,1,0,0,1,0,0,0,0,0,1,1,58,1,1,1,3,5,1,1,2
401,780000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,72,1,1,1,5,6,1,1,3
402,228800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,7,1,1,2
403,350000.0,0,0,0,0,0,0,0,0,0,1,0,1,2,29,1,1,1,2,8,1,1,1
404,1150000.0,0,0,1,0,0,1,0,0,0,1,1,1,3,100,1,1,1,7,9,1,1,4
405,885000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,79,1,1,1,2,6,1,1,4
406,1395000.0,0,0,0,0,0,1,0,1,0,1,0,0,3,112,1,1,2,7,11,1,1,5
407,175000.0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,1,1,1,6,10,1,1,1
408,818000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,69,1,1,1,2,9,1,1,3
409,310000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,1,1,2,8,1,1,1
410,780000.0,0,0,0,0,0,1,0,1,0,0,1,0,1,64,1,1,1,2,7,1,1,2
411,115000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,7,7,1,1,1
412,780000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,72,1,1,1,5,6,1,1,3
413,228800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,7,1,1,2
414,350000.0,0,0,0,0,0,0,0,0,0,1,0,1,2,29,1,1,1,2,8,1,1,1
415,1150000.0,0,0,1,0,0,1,0,0,0,1,1,1,3,100,1,1,1,7,9,1,1,4
416,3120000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,271,1,2,2,5,5,1,1,5
417,1900000.0,0,0,0,0,0,0,0,0,0,0,0,0,2,163,1,1,1,3,6,1,1,3
418,680000.0,0,0,0,0,0,1,0,0,0,1,0,0,1,55,1,1,1,6,7,1,1,2
419,1650000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,72,1,1,1,2,2,1,1,2
420,4375000.0,0,0,1,0,0,0,0,1,0,0,0,1,3,240,1,1,1,3,3,1,1,6
421,8000000.0,0,0,0,0,0,1,0,1,0,1,0,1,6,355,1,1,1,4,4,1,1,7
422,880000.0,0,0,0,0,0,1,0,1,0,1,1,1,2,100,1,1,2,7,10,1,1,4
423,2600000.0,0,0,0,0,0,1,0,0,0,0,0,1,3,200,1,1,3,3,6,1,1,6
424,906800.0,0,0,0,0,0,1,0,1,0,0,0,0,2,79,2,1,2,8,6,1,1,4
425,1190000.0,0,0,1,0,0,1,1,0,1,1,1,0,2,77,1,2,2,5,6,1,1,4
426,1650000.0,0,0,0,0,0,1,0,1,0,0,0,1,2,122,1,1,1,5,8,2,1,4
427,1390000.0,0,0,0,0,0,1,1,1,0,0,1,1,3,105,1,1,2,3,10,2,1,4
428,6300000.0,0,0,0,0,1,1,0,0,1,0,1,0,1,230,1,1,2,3,3,2,1,5
429,3000000.0,0,0,0,0,0,0,0,1,0,0,1,0,5,333,1,3,2,2,4,2,1,10
430,2995000.0,0,0,0,0,0,0,0,1,0,0,1,1,4,185,2,2,3,2,5,2,1,6
431,2980000.0,0,0,0,0,0,1,0,1,0,0,1,0,4,232,2,2,2,5,7,2,1,6
432,1800000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,123,2,2,2,6,7,2,1,5
433,2590000.0,0,0,0,0,0,1,0,0,0,0,1,0,4,190,2,3,1,3,6,2,1,6
434,2220000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,186,2,1,3,1,7,2,1,7
435,2590000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,203,2,1,2,1,6,2,1,7
436,1508000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,104,1,1,1,1,7,2,1,5
437,1150000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,100,1,1,1,7,10,2,1,4
438,2340000.0,0,0,0,0,1,0,0,1,0,0,0,0,2,118,1,1,2,8,9,2,1,4
439,2500000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,201,1,3,1,3,6,2,1,6
440,5300000.0,0,0,0,0,1,1,0,0,0,0,0,1,4,428,1,2,3,3,6,2,1,8
441,2750000.0,0,0,0,0,1,0,0,0,0,0,0,0,3,199,1,2,3,4,6,2,1,6
442,3397000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,265,1,3,3,4,7,2,1,7
443,2050000.0,0,0,0,0,1,1,0,1,0,0,0,1,3,165,1,1,2,4,8,2,1,5
444,1990000.0,0,0,0,0,1,1,0,1,0,0,0,0,3,128,1,1,1,6,8,2,1,5
445,880000.0,0,0,0,0,0,1,0,0,0,0,0,1,1,56,1,1,1,3,10,2,1,2
446,2250000.0,0,0,0,0,0,1,0,1,1,0,1,1,4,179,1,1,1,6,7,2,1,7
447,2325000.0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,1,2,1,5,6,2,1,5
448,2400000.0,0,0,0,0,1,0,0,0,0,0,0,1,3,154,1,3,1,4,6,2,1,4
449,1300000.0,0,0,0,0,0,1,0,1,0,0,1,0,3,90,1,1,1,2,6,2,1,4
450,2995000.0,0,0,0,0,0,1,0,1,0,0,0,0,4,185,1,3,1,2,6,2,1,6
451,3570000.0,0,0,0,0,1,1,0,1,0,0,1,1,3,223,1,2,2,6,2,2,1,4
452,1490000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,106,1,1,2,5,8,2,1,5
453,1386000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,112,1,1,2,2,8,2,1,5
454,2984000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,184,2,1,2,2,9,2,1,6
455,950000.0,0,0,0,0,1,1,0,0,0,0,0,1,1,58,1,1,1,4,11,2,1,2
456,2600000.0,0,0,0,0,0,1,0,1,1,0,1,1,3,165,3,1,3,5,6,2,1,5
457,1030000.0,0,0,0,0,0,1,0,1,1,0,1,1,2,85,2,1,1,3,6,2,1,3
458,1000000.0,0,0,0,0,0,1,0,1,0,0,1,1,1,65,2,1,1,3,6,2,1,2
459,1180000.0,0,0,0,0,0,1,0,1,1,0,1,1,2,76,2,1,1,4,6,2,1,4
460,3900000.0,0,0,0,0,1,1,0,1,0,0,1,1,5,274,1,5,5,4,6,2,1,8
461,5270000.0,0,0,0,0,1,1,0,0,0,0,0,1,5,340,1,4,1,2,6,2,1,7
462,3495000.0,0,0,0,0,0,1,0,1,1,0,1,1,3,197,1,1,2,2,6,2,1,5
463,3400000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,189,1,2,3,4,7,2,1,5
464,5775000.0,0,0,0,0,1,1,0,0,0,0,1,1,3,385,2,2,3,5,6,2,1,11
465,3350000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,282,2,2,4,1,6,2,1,8
466,2600000.0,0,0,0,0,1,0,0,0,0,0,0,0,2,170,2,2,3,1,6,2,1,4
467,1790000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,144,2,2,2,1,8,2,1,6
468,1990000.0,0,0,0,0,1,1,0,0,0,0,0,0,3,128,2,2,3,7,7,2,1,5
469,1080000.0,0,0,0,0,1,1,0,0,0,0,1,1,1,80,2,1,1,5,7,2,1,3
470,2145000.0,0,0,0,0,1,1,0,1,0,0,1,1,3,163,3,1,3,2,6,2,1,5
471,4500000.0,0,0,0,0,1,1,0,1,0,0,0,1,3,298,2,2,2,3,5,2,1,5
472,3095000.0,0,0,0,0,1,1,0,1,1,0,1,1,4,195,1,1,2,6,6,2,1,6
473,2850000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,217,4,1,4,5,7,2,1,7
474,935000.0,0,0,0,0,1,1,0,0,0,0,0,1,2,83,3,1,1,4,8,2,1,3
475,1080000.0,0,0,0,0,1,1,0,0,0,0,1,1,1,80,2,1,1,5,7,2,1,3
476,2220000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,186,1,2,3,1,6,2,1,7
477,1650000.0,0,0,0,0,1,1,0,1,0,0,1,0,2,75,1,1,1,4,4,2,1,3
478,2350000.0,0,0,0,0,1,1,0,1,0,0,0,0,5,209,1,3,2,6,5,2,1,7
479,3100000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,197,1,2,3,6,7,2,1,5
480,3095000.0,0,0,0,0,1,1,0,1,0,0,1,1,4,240,1,2,2,1,6,2,1,7
481,2050000.0,0,0,0,0,1,1,0,0,0,0,1,0,2,218,1,2,1,6,6,2,1,4
482,1995000.0,0,0,0,0,0,1,0,0,0,0,1,1,3,196,1,2,1,1,6,2,1,4
483,6360000.0,0,0,0,0,0,1,0,0,0,0,1,0,4,174,1,1,1,1,5,2,1,8
484,2200000.0,0,0,0,0,0,1,0,0,0,0,0,1,3,153,1,1,2,3,6,2,1,4
485,8890000.0,0,0,0,0,1,1,0,0,0,0,1,0,4,222,1,3,1,6,7,2,1,7
486,9426666.666666666,0,0,0,0,0,0,0,0,0,0,0,0,4,291,1,2,1,4,5,2,1,7
487,9963333.333333334,0,0,0,0,0,0,0,0,0,0,0,0,4,360,2,1,1,3,3,2,1,7
488,10500000.0,0,0,0,0,1,0,0,0,0,0,0,0,4,430,3,1,1,2,1,2,1,7
489,960000.0,0,0,0,0,0,1,0,1,0,0,1,1,1,70,2,1,2,1,8,2,1,3
490,2460000.0,0,0,0,0,1,1,0,1,1,0,1,1,4,195,2,2,2,4,7,2,1,6
491,1149000.0,0,0,0,0,1,0,0,1,1,0,1,0,3,76,2,2,2,2,6,2,1,4
492,1624500.0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,1,2,2,4,6,2,1,4
493,2100000.0,0,0,0,0,1,1,0,0,0,0,1,1,3,130,1,2,2,6,6,2,1,5
494,1110000.0,0,0,0,0,0,1,0,1,0,0,0,1,2,90,1,1,2,4,8,2,1,4
495,2992500.0,0,0,0,0,0,1,0,0,1,0,1,0,4,93,1,4,1,5,6,2,1,7
496,1420000.0,0,0,0,0,0,1,0,1,0,0,0,0,3,97,1,1,1,3,6,2,1,5
497,8060000.0,0,0,0,0,1,1,0,0,0,0,0,0,5,317,1,1,1,4,6,2,1,7
498,2592000.0,0,0,0,0,1,1,0,1,0,0,0,1,3,162,1,2,1,1,6,2,1,5
499,3133500.0,0,0,0,0,1,1,0,1,0,0,1,1,4,320,1,2,3,3,6,2,1,7
500,3675000.0,0,0,0,0,0,0,0,1,0,0,0,0,4,329,1,1,3,2,5,2,1,11
501,3690000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,264,1,3,3,1,6,2,1,7
502,1840000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,160,1,1,2,5,6,2,1,6
503,1716000.0,0,0,0,0,0,1,0,0,0,0,0,1,3,132,1,1,3,4,6,2,1,5
504,2360000.0,0,0,0,0,1,1,0,1,0,0,1,1,3,150,1,2,3,4,7,2,1,5
505,1465000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,113,2,2,2,2,9,2,1,5
506,1800000.0,0,0,0,0,0,0,0,0,0,0,0,1,3,124,1,1,2,8,9,2,1,5
507,2110000.0,0,0,0,0,0,0,0,0,0,0,0,0,3,172,1,1,2,4,8,2,1,5
508,2420000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,220,1,2,2,1,7,2,1,5
509,1365000.0,0,0,0,0,1,0,0,0,0,0,1,0,3,190,1,2,2,2,6,2,1,4
510,2750000.0,0,0,0,0,0,1,0,1,1,0,1,1,4,230,1,2,2,3,6,2,1,7
511,1298000.0,0,0,0,0,0,1,0,1,0,0,1,0,2,97,1,1,1,3,7,2,1,4
512,2835000.0,0,0,0,0,0,1,0,1,0,0,1,0,4,202,3,1,2,3,8,2,1,6
513,2172500.0,0,0,0,0,0,0,0,0,0,0,0,0,3,163,2,1,2,3,9,2,1,5
514,1510000.0,0,0,0,0,0,1,0,1,0,0,1,1,3,124,2,2,3,3,11,2,1,4
515,1300000.0,0,0,0,0,0,0,0,1,0,0,0,0,2,110,2,1,4,4,6,2,1,4
516,3720000.0,0,0,0,0,1,1,0,0,1,0,1,1,4,215,2,3,5,6,7,2,1,7
517,2350000.0,0,0,0,0,1,1,0,0,0,0,0,1,4,180,2,3,3,9,6,2,1,5
518,3400000.0,0,0,0,0,1,1,0,0,0,0,1,1,4,208,1,2,3,3,6,2,1,6
519,2860000.0,0,0,0,0,1,1,0,0,0,0,1,1,4,221,1,3,3,3,6,2,1,6
520,1550000.0,0,0,0,0,0,1,0,1,0,0,1,0,1,63,1,1,1,7,8,2,1,2
521,1130000.0,0,0,0,0,0,1,0,1,0,0,0,0,2,89,1,1,1,2,4,2,1,4
522,1035000.0,0,0,0,0,0,1,0,1,0,0,0,1,1,60,1,1,1,4,6,2,1,2
523,1248000.0,0,0,0,0,0,1,0,0,0,0,1,0,2,90,1,1,1,6,9,2,1,4
524,2150000.0,0,0,0,0,0,1,0,1,1,0,1,1,4,143,1,1,1,5,6,2,1,5
525,1430000.0,0,0,0,0,1,1,0,1,0,0,0,1,2,105,1,1,1,5,7,2,1,4
526,660000.0,0,0,0,0,1,1,0,1,0,0,0,1,1,42,1,1,1,6,7,2,1,2
527,2650000.0,0,0,0,0,0,1,0,1,0,0,1,1,4,175,1,3,3,4,6,2,1,6
528,1800000.0,0,0,0,0,0,1,0,1,0,0,0,1,2,111,1,1,1,1,8,2,1,4
529,5650000.0,0,0,0,0,1,1,0,0,0,0,0,1,4,377,1,4,1,2,6,2,1,9
530,670000.0,0,0,0,0,0,1,0,0,0,0,0,1,1,42,1,1,1,4,7,2,1,2
531,1078333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,76,1,1,1,4,6,2,1,3
532,1486666.6666666663,0,0,0,0,0,0,0,0,0,0,0,0,3,110,1,1,2,4,6,2,1,4
533,1895000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,144,2,1,3,4,6,2,1,5
534,2195000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,151,2,1,2,3,4,2,1,5
535,2495000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,159,2,1,2,2,3,2,1,5
536,2795000.0,0,0,0,0,1,0,0,1,0,0,0,0,4,167,2,2,2,2,2,2,1,5
537,2333333.333333333,0,0,0,0,0,1,0,1,0,0,0,0,3,149,2,1,2,2,5,2,1,5
538,1871666.6666666663,0,0,0,0,0,0,0,0,0,0,0,0,2,127,1,1,1,1,5,2,1,4
539,1410000.0,0,0,0,0,1,1,0,1,0,0,0,1,2,106,1,1,1,1,6,2,1,4
540,1790000.0,0,0,0,0,0,0,0,0,0,0,0,1,3,148,1,1,1,5,8,2,1,5
541,1657500.0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,1,1,1,3,7,2,1,4
542,1525000.0,0,0,0,0,1,1,0,1,0,0,1,1,2,96,1,1,2,1,6,2,1,4
543,2981250.0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,1,1,2,1,5,2,1,5
544,4437500.0,0,0,0,0,0,0,0,0,0,0,0,0,2,208,1,1,3,2,5,2,1,6
545,5893750.0,0,0,0,0,0,0,0,0,0,0,0,0,2,264,1,1,3,2,5,2,1,7
546,7350000.0,0,0,0,0,1,1,0,1,0,0,0,1,2,321,1,2,4,3,5,2,1,8
547,4800000.0,0,0,0,0,0,1,0,1,1,0,0,1,5,360,2,2,5,3,5,2,1,7
548,5250000.0,0,0,0,0,1,1,0,1,0,0,1,0,3,240,1,1,4,3,5,2,1,6
549,6250000.0,0,0,0,0,1,1,0,0,0,0,1,1,3,260,1,1,3,3,5,2,1,5
550,4200000.0,0,0,0,0,1,0,0,1,0,0,1,0,5,274,3,2,2,4,6,2,1,7
551,5601333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,288,2,2,1,4,6,2,1,7
552,7002666.666666666,0,0,0,0,0,0,0,0,0,0,0,0,4,302,2,2,1,4,6,2,1,7
553,8404000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,317,2,2,1,4,6,2,1,8
554,3710000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,252,2,2,1,1,6,2,1,6
555,1895000.0,0,0,0,0,1,1,0,0,0,0,0,0,3,135,2,2,1,6,6,2,1,5
556,1695000.0,0,0,0,0,1,1,0,1,0,0,0,1,4,124,1,1,1,2,5,2,1,6
557,3710000.0,0,0,0,0,1,1,0,1,0,0,0,1,5,255,1,1,1,1,6,2,1,6
558,3100000.0,0,0,0,0,1,1,0,1,1,0,1,1,5,260,1,3,2,3,6,2,1,8
559,3290000.0,0,0,0,0,0,1,0,1,0,0,0,1,4,223,1,2,3,2,7,2,1,6
560,2130000.0,0,0,0,0,1,1,0,1,0,0,1,1,1,161,1,1,3,2,7,2,1,6
561,2125000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,146,1,1,3,2,7,2,1,5
562,2300000.0,0,0,0,0,0,1,0,0,1,0,1,1,3,200,1,2,3,2,7,2,1,6
563,5250000.0,0,0,0,0,1,1,0,1,0,0,1,0,3,240,1,1,2,3,6,2,1,6
564,6250000.0,0,0,0,0,1,1,0,0,0,0,1,1,3,260,1,1,2,3,5,2,1,5
565,4200000.0,0,0,0,0,1,0,0,1,0,0,1,0,5,274,3,2,2,4,6,2,1,7
566,4000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,236,2,1,2,3,6,2,1,6
567,3800000.0,0,0,0,0,0,0,0,0,0,0,0,0,3,199,2,1,2,2,6,2,1,5
568,3600000.0,0,0,0,0,0,0,0,1,0,0,1,0,2,162,1,1,2,2,6,2,1,4
569,3750000.0,0,0,0,0,1,1,0,1,1,0,1,1,4,305,1,4,2,1,5,2,1,7
570,1390000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,128,1,1,2,1,7,2,1,5
571,1343333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,113,1,1,2,1,6,2,1,4
572,1296666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,98,1,1,2,1,5,2,1,4
573,1250000.0,0,0,0,0,0,0,0,1,0,0,1,0,2,83,1,1,2,1,5,2,1,4
574,2075000.0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,1,2,1,1,6,2,1,5
575,2900000.0,0,0,0,0,0,1,0,1,0,0,0,0,4,170,1,3,1,2,8,2,1,6
576,355000.0,0,0,0,0,0,0,0,1,1,0,0,0,4,20,1,2,1,2,7,2,1,6
577,1590000.0,0,0,0,0,1,1,0,1,0,0,0,0,4,142,2,1,2,3,6,2,1,6
578,1995000.0,0,0,0,0,0,0,0,0,0,0,0,0,3,146,1,1,1,3,5,2,1,5
579,2400000.0,0,0,0,0,1,1,0,1,0,0,0,1,2,150,1,1,1,4,5,2,1,4
580,2390000.0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,1,1,1,1,3,2,1,4
581,1650000.0,0,0,0,0,1,1,0,1,0,0,1,1,2,121,1,1,2,6,6,2,1,4
582,1875000.0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,1,1,2,5,5,2,1,5
583,2100000.0,0,0,0,0,1,0,0,0,0,0,1,1,3,125,1,2,3,5,5,2,1,6
584,3750000.0,0,0,0,0,1,1,0,1,0,0,1,1,1,239,1,1,2,4,7,2,1,8
585,1345000.0,0,0,0,0,0,1,0,1,0,0,1,1,3,97,1,1,1,4,9,2,1,4
586,2790000.0,0,0,0,0,1,1,0,0,0,0,0,1,3,146,1,1,2,5,8,2,1,5
587,910000.0,0,0,0,0,0,1,0,1,0,0,0,0,2,67,1,1,1,1,6,2,1,3
588,1648000.0,0,0,0,0,0,1,0,0,0,0,0,1,3,135,1,2,1,1,6,2,1,5
589,355000.0,0,0,0,0,0,0,0,1,1,0,0,0,3,20,1,1,1,2,6,2,1,5
590,1590000.0,0,0,0,0,1,1,0,1,0,0,0,0,4,142,2,1,2,3,6,2,1,6
591,1845000.0,0,0,0,0,1,1,0,1,0,0,1,1,6,386,1,2,3,4,6,2,1,7
592,2100000.0,0,0,0,0,0,1,0,0,1,0,0,1,5,150,1,3,4,4,3,2,1,6
593,7415000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,445,1,5,6,4,4,2,1,10
594,1890000.0,0,0,0,0,0,1,0,1,1,0,0,1,3,137,1,3,1,5,6,2,1,5
595,1490000.0,0,0,0,0,1,1,0,1,0,0,0,1,1,90,1,1,1,1,8,2,1,3
596,1340000.0,0,0,0,0,1,1,0,1,0,0,1,0,2,237,1,1,1,2,3,2,1,5
597,1190000.0,0,0,0,0,1,1,0,1,1,0,1,1,2,99,1,1,1,1,3,2,1,4
598,1251000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,1,1,1,2,4,2,1,3
599,1312000.0,0,0,0,0,1,1,0,1,0,0,0,0,1,75,1,1,1,3,5,2,1,2
600,7245000.0,0,0,0,0,1,1,0,1,0,0,1,1,6,386,1,1,1,4,6,2,1,7
601,2100000.0,0,0,0,0,0,1,0,0,1,0,0,1,5,150,1,1,2,4,3,2,1,6
602,2100000.0,0,0,0,0,0,1,0,1,1,0,0,1,4,150,1,2,3,4,6,2,1,6
603,7415000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,445,1,5,6,4,4,2,1,10
604,1890000.0,0,0,0,0,0,1,0,1,1,0,0,1,3,137,1,3,1,5,6,2,1,5
605,1099000.0,0,0,0,0,0,1,0,1,0,0,0,1,2,90,1,1,2,4,8,2,1,4
606,1130000.0,0,0,0,0,0,1,0,1,1,0,0,1,2,90,1,1,1,1,6,2,1,4
607,1940000.0,0,0,0,0,0,1,0,1,0,0,0,1,3,150,2,1,2,2,6,2,1,5
608,1790000.0,0,0,0,0,0,1,0,1,0,0,1,1,3,150,1,1,2,5,8,2,1,5
609,940000.0,0,0,0,0,0,1,0,1,0,0,1,1,2,93,1,1,1,4,9,2,1,4
610,785000.0,0,0,0,0,1,1,0,1,0,0,0,0,1,42,1,1,1,8,10,2,1,2
611,7280000.0,0,0,0,0,1,1,0,1,0,0,0,1,4,322,1,1,1,9,9,2,1,8
612,5950000.0,0,0,0,0,1,0,0,0,0,0,0,0,3,335,1,2,1,8,6,2,1,9
613,7000000.0,1,0,0,0,0,1,0,0,0,0,0,0,4,440,1,3,3,7,3,2,1,20
614,4500000.0,0,0,0,0,0,1,0,1,0,0,0,1,5,348,1,5,5,6,2,2,1,8
615,8340000.0,0,0,0,0,1,1,0,1,1,0,1,1,5,316,1,3,4,4,6,2,1,9
616,832000.0,0,0,0,0,1,1,0,0,0,0,0,0,1,50,1,1,3,7,7,2,1,2
617,1985000.0,0,0,0,0,1,1,0,1,1,0,0,1,3,120,1,1,2,4,6,2,1,5
618,3800000.0,0,0,0,0,0,1,0,1,0,0,0,0,2,200,1,1,2,2,5,2,1,4
619,6500000.0,0,0,0,0,1,1,0,0,0,0,1,1,5,281,3,1,5,2,5,2,1,8
620,4795000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,229,2,1,4,3,5,2,1,7
621,3090000.0,0,0,0,0,1,1,0,0,1,0,1,1,4,177,1,1,3,5,6,2,1,6
622,7280000.0,0,0,0,0,1,1,0,1,0,0,0,1,4,322,1,1,3,9,9,2,1,8
623,2610000.0,0,0,0,0,1,1,0,1,0,0,0,1,3,202,1,2,3,1,8,2,1,6
624,4700000.0,0,0,0,0,1,1,0,0,0,0,1,1,4,250,1,3,3,4,8,2,1,7
625,2850000.0,0,0,0,0,0,1,0,1,0,0,0,0,3,163,1,2,2,4,6,2,1,5
626,2595000.0,0,0,0,0,0,1,0,1,0,0,1,0,1,177,1,2,2,5,5,2,1,4
